date,code,name,open,high,low,close,volume,value
2026-06-12,AMD,AMD,499.685,521.71,494,511.57,31618462,16175056605.34
2026-06-12,AMZN,AMZN,243.21,243.36,233.59,238.55,51251141,12225959685.550001
2026-06-12,AVGO,AVGO,383.72,384.98,377,382.07,27630074,10556622373.18
2026-06-12,GOOGL,GOOGL,362.62,366.57,354.94,359.68,24731019,8895252913.92
2026-06-12,META,META,572.95,576.07,560.9,566.98,14347769,8134898067.62
2026-06-12,MSFT,MSFT,391.43,391.74,382.27,390.74,34922036,13645436346.64
2026-06-12,MU,MU,971.81,1012.62,960.19,981.61,40995386,40241480851.46
2026-06-12,NVDA,NVDA,204.86,207.07,203.439,205.19,112345314,23052134979.66
2026-06-12,PLTR,PLTR,130.915,131.09,126.65,127.99,35473588,4540264528.12
2026-06-12,TSLA,TSLA,399.49,406.68,386.76,406.43,63652286,25870198598.98
2026-06-15,AMD,AMD,535.75,558.37,530.5,547.26,33482425,18323591905.5
2026-06-15,AMZN,AMZN,245.02,247.805,244.73,246.02,41711576,10261881927.52
2026-06-15,AVGO,AVGO,395.51,396.2,388.6,393.94,32394178,12761362481.32
2026-06-15,GOOGL,GOOGL,367.93,372.99,366.55,369.35,27727493,10241149539.550001
2026-06-15,META,META,579.9,601.27,579.298,593.48,17653258,10476855557.84
2026-06-15,MSFT,MSFT,396.795,401.75,392.845,399.76,32266437,12898830855.119999
2026-06-15,MU,MU,1055.89,1097.47,1051.5,1087.99,44994605,48953680293.95
2026-06-15,NVDA,NVDA,208.92,212.711,208.34,212.45,149936688,31854049365.6
2026-06-15,PLTR,PLTR,130.02,134.98,129.7,134.71,41748205,5623900695.55
2026-06-15,TSLA,TSLA,412.37,416,407.1,411.15,45620514,18756874331.1
2026-06-16,AMD,AMD,546.89,548.95,507.25,507.29,28411694,14412968249.26
2026-06-16,AMZN,AMZN,248,249.51,245.451,246,35187406,8656101876.0
2026-06-16,AVGO,AVGO,390.21,391.79,376.46,376.71,31573669,11894116848.99
2026-06-16,GOOGL,GOOGL,369.6,376,367.06,373.25,24876095,9285002458.75
2026-06-16,META,META,593.65,605.81,592,600.21,11344421,6809034928.410001
2026-06-16,MSFT,MSFT,395.79,396.84,390.69,393.83,31506846,12408341160.18
2026-06-16,MU,MU,1099.7,1110.4,1020,1020.76,45499755,46444329913.8
2026-06-16,NVDA,NVDA,211.18,211.49,207.29,207.41,125694100,26070213281.0
2026-06-16,PLTR,PLTR,134.59,134.59,129.62,133.25,30409932,4052123439.0
2026-06-16,TSLA,TSLA,404.11,412.42,400.54,404.66,40255473,16289779704.18
2026-06-17,AMD,AMD,529.655,532.5,507.301,512.48,27085340,13880695043.2
2026-06-17,AMZN,AMZN,244.9,245.91,236,237.5,44780767,10635432162.5
2026-06-17,AVGO,AVGO,388.705,400.65,382.65,392.9,40005503,15718162128.699999
2026-06-17,GOOGL,GOOGL,369.125,372.33,362.02,363.79,24543644,8928732250.76
2026-06-17,META,META,592.002,593.81,566.19,567.58,20478308,11623078054.640001
2026-06-17,MSFT,MSFT,390.25,390.37,377.32,378.91,41987834,15909610180.94
2026-06-17,MU,MU,1061.3,1093.67,1014.14,1043.19,46149178,48142360997.82
2026-06-17,NVDA,NVDA,208.53,209.21,203.08,204.65,128363473,26269584749.45
2026-06-17,PLTR,PLTR,131.76,136.1,129.92,130.63,32290785,4218145244.5499997
2026-06-17,TSLA,TSLA,401.53,405.94,393.76,396.38,43534299,17256125437.62
2026-06-18,AMD,AMD,531.58,539.69,526.315,537.37,43805645,23539839453.65
2026-06-18,AMZN,AMZN,240.12,245.73,236.02,244.39,75624415,18481850781.85
2026-06-18,AVGO,AVGO,409.58,412.7,405.38,411.35,45076052,18542033990.2
2026-06-18,GOOGL,GOOGL,365.75,369.48,358.67,368.03,44470070,16366319862.099998
2026-06-18,META,META,572.82,580.215,563.1,577.22,28824630,16638152928.6
2026-06-18,MSFT,MSFT,377.82,381.37,373.28,379.4,59714157,22655551165.8
2026-06-18,MU,MU,1108.065,1149.43,1092.794,1133.99,64642538,73303991666.62
2026-06-18,NVDA,NVDA,207.33,211.39,206.5,210.69,241272013,50833600418.97
2026-06-18,PLTR,PLTR,130.84,131.43,125.01,128.47,55337987,7109271189.89
2026-06-18,TSLA,TSLA,398.095,402.52,384.7,400.49,58384713,23382493709.37
2026-06-22,AMD,AMD,545.5,562.99,535.71,551.63,25983245,14333137439.35
2026-06-22,AMZN,AMZN,240.08,242,232.24,232.79,68388526,15920164967.539999
2026-06-22,AVGO,AVGO,413.66,414.64,391.91,392.13,26403669,10353670724.97
2026-06-22,GOOGL,GOOGL,357.945,358.92,341.722,349.68,52814764,18468266675.52
2026-06-22,META,META,572.02,575.81,559.81,563.85,15405511,8686397377.35
2026-06-22,MSFT,MSFT,375.74,381.63,367.07,367.34,45171106,16593154078.039999
2026-06-22,MU,MU,1196.215,1213.56,1168.57,1211.38,53140816,64373721686.08001
2026-06-22,NVDA,NVDA,211.44,213.99,207.72,208.65,122041419,25463942074.350002
2026-06-22,PLTR,PLTR,125.74,128.87,119.2,119.5,56924493,6802476913.5
2026-06-22,TSLA,TSLA,394.85,414.75,394.4,405.05,47819486,19369282804.3
2026-06-23,AMD,AMD,509.08,528.489,506.81,519.85,30196780,15697796083.0
2026-06-23,AMZN,AMZN,232.55,236.87,232,234.11,60492560,14161913221.6
2026-06-23,AVGO,AVGO,377.865,391.02,376.664,380.15,33122248,12591422577.199999
2026-06-23,GOOGL,GOOGL,340.69,349.29,340.2,346.13,34007652,11771068586.76
2026-06-23,META,META,562.245,572.2,561.02,562.2,13103316,7366684255.200001
2026-06-23,MSFT,MSFT,372.38,377.22,370.67,373.94,40647605,15199765413.7
2026-06-23,MU,MU,1080,1125,1038.5,1051.77,60243260,63362053570.2
2026-06-23,NVDA,NVDA,202.17,203.77,200,200.04,153496196,30705379047.84
2026-06-23,PLTR,PLTR,120.15,120.94,116.18,116.7,44661865,5212039645.5
2026-06-23,TSLA,TSLA,392.61,392.87,379.06,381.61,50420210,19240856338.100002
2026-06-24,AMD,AMD,520.82,524.96,503.5,519.74,26548270,13798197849.800001
2026-06-24,AMZN,AMZN,233.845,242.42,232.95,234.27,70282581,16465100250.87
2026-06-24,AVGO,AVGO,386.62,388.74,376.96,382.07,29938732,11438691335.24
2026-06-24,GOOGL,GOOGL,349.035,353.476,341.93,345.29,44997277,15537109775.330002
2026-06-24,META,META,561.89,569.04,555.55,557.67,13963570,7787064081.9
2026-06-24,MSFT,MSFT,371.57,378.88,364.78,365.46,44509854,16266571242.839998
2026-06-24,MU,MU,1082.22,1083.32,991.1,1048.51,68935710,72279781292.1
2026-06-24,NVDA,NVDA,200.12,201.67,196.58,199,151810704,30210330096.0
2026-06-24,PLTR,PLTR,114.12,118,112.25,113.5,46520746,5280104671.0
2026-06-24,TSLA,TSLA,380.08,384.58,373.05,375.53,37081421,13925186028.13
2026-06-25,AMD,AMD,543.93,550.88,507,532.57,27115339,14440816091.230001
2026-06-25,AMZN,AMZN,232.02,232.32,225.55,227.01,77858478,17674653090.78
2026-06-25,AVGO,AVGO,386.575,388.799,372.7,378.91,23412031,8871052666.210001
2026-06-25,GOOGL,GOOGL,336.73,345.57,335.84,343.71,44564576,15317290416.96
2026-06-25,META,META,555.553,556.34,540.18,542.87,16968639,9211765053.93
2026-06-25,MSFT,MSFT,362.77,364.23,349.2,352.83,66360473,23413965688.59
2026-06-25,MU,MU,1233,1255,1136.31,1213.56,83040960,100775187417.59999
2026-06-25,NVDA,NVDA,200.08,200.8,192.13,195.74,150205647,29401253343.780003
2026-06-25,PLTR,PLTR,111.38,112.15,106.37,107.27,61840143,6633592139.61
2026-06-25,TSLA,TSLA,375.27,379.117,371.221,375.12,30259987,11351126323.44
2026-06-26,AMD,AMD,519.795,525.11,502.61,521.58,52705137,27489945356.460003
2026-06-26,AMZN,AMZN,227.205,233.9,226.125,232.69,248372085,57793700458.65
2026-06-26,AVGO,AVGO,370.45,373.69,363.83,365.02,34839253,12717024130.06
2026-06-26,GOOGL,GOOGL,342.55,346.36,330.2,337.39,114706326,38700767329.14
2026-06-26,META,META,543.34,556.85,540.4,550.25,18867706,10381955226.5
2026-06-26,MSFT,MSFT,357.15,376.61,355.43,372.97,186201631,69447622314.07
2026-06-26,MU,MU,1139.075,1198.712,1121.36,1132.33,86405307,97839321275.31
2026-06-26,NVDA,NVDA,193.12,195.55,191.22,192.53,179304147,34521427421.91
2026-06-26,PLTR,PLTR,109.04,114.08,108.47,112.93,61360496,6929440813.280001
2026-06-26,TSLA,TSLA,370.15,387.8,368.6,379.71,53434138,20289476539.98
2026-06-29,AMD,AMD,522.84,542.19,495.35,539.49,26671016,14388746421.84
2026-06-29,AMZN,AMZN,234.215,249.71,233.8,240.14,77619228,18639481411.92
2026-06-29,AVGO,AVGO,373.615,376.21,360.46,372.45,24285239,9045037265.55
2026-06-29,GOOGL,GOOGL,341.825,354.35,340.67,353.65,34172926,12085255279.9
2026-06-29,META,META,560,570.9,558,562.6,15011399,8445413077.400001
2026-06-29,MSFT,MSFT,377.5,380.5,359.9,368.57,51229885,18881798714.45
2026-06-29,MU,MU,1128.7,1148.79,1023.65,1145.28,60694113,69511753736.64
2026-06-29,NVDA,NVDA,193.85,196.18,189.8,194.97,148835724,29018501108.28
2026-06-29,PLTR,PLTR,116.23,119.08,114.7,115.7,45017376,5208510403.2
2026-06-29,TSLA,TSLA,381.79,413.27,379.3,411.84,57645798,23740845448.32
2026-06-30,AMD,AMD,545.57,584.73,545.565,580.91,34488503,20034716277.73
2026-06-30,AMZN,AMZN,237.35,241.54,237.171,238.34,66228262,15784843965.08
2026-06-30,AVGO,AVGO,374.79,379.62,370.64,377.75,28517368,10772435762.0
2026-06-30,GOOGL,GOOGL,353.865,358.62,350.4,357.37,33777039,12070900427.43
2026-06-30,META,META,560.94,565.535,551.43,563.29,18111082,10201791379.779999
2026-06-30,MSFT,MSFT,371.03,374.15,367.45,373.02,44945696,16765643521.92
2026-06-30,MU,MU,1144.73,1168.68,1124.66,1154.29,42152627,48656355819.83
2026-06-30,NVDA,NVDA,197.24,200.63,195.11,200.09,166476665,33310315899.850002
2026-06-30,PLTR,PLTR,114.95,118.7,114.57,116.67,38069685,4441590148.95
2026-06-30,TSLA,TSLA,406,424.54,406,420.6,43385619,18247991351.4
2026-07-01,AMD,AMD,557.53,564.09,538.74,540.88,28326776,15321386602.88
2026-07-01,AMZN,AMZN,239.75,244.9,234.9,241.7,53829851,13010674986.699999
2026-07-01,AVGO,AVGO,371.87,373.75,368.03,369.34,23712608,8758014638.72
2026-07-01,GOOGL,GOOGL,358.37,362.97,356.43,361.21,26258736,9484918030.56
2026-07-01,META,META,607.91,628.28,595.1,612.91,45536306,27909657310.46
2026-07-01,MSFT,MSFT,380.825,388.83,374.89,384.28,48065801,18470726008.28
2026-07-01,MU,MU,1082.01,1097,1032.2,1032.28,51328104,52984975197.119995
2026-07-01,NVDA,NVDA,196.2,199.85,193.45,197.58,146147597,28875842215.260002
2026-07-01,PLTR,PLTR,120.05,128.25,119.35,125.73,58561267,7362908099.91
2026-07-01,TSLA,TSLA,421.46,432.86,418.09,425.3,40127902,17066396720.6
2026-07-02,AMD,AMD,538.16,547.65,506,517.82,27289969,14131291747.580002
2026-07-02,AMZN,AMZN,241.605,246.72,241.08,242.67,48298137,11720508905.789999
2026-07-02,AVGO,AVGO,365.725,374,356.43,360.45,26788850,9656040982.5
2026-07-02,GOOGL,GOOGL,359.48,364.205,353.42,359.91,25431445,9153031369.95
2026-07-02,META,META,607.895,610,580.42,582.9,21719540,12660319866.0
2026-07-02,MSFT,MSFT,384.48,392.2,383.7,390.49,42148648,16458625557.52
2026-07-02,MU,MU,1041.5,1064.64,950.28,975.56,61844373,60332896523.88
2026-07-02,NVDA,NVDA,197.14,200.055,192.35,194.83,142385548,27740976316.84
2026-07-02,PLTR,PLTR,128.99,132.88,127.95,129.3,60789443,7860074979.900001
2026-07-02,TSLA,TSLA,428.01,432.35,389.301,393.45,73915762,29082156558.899998
2026-07-06,AMD,AMD,535.35,572.5,527,552.05,29557738,16317349262.899998
2026-07-06,AMZN,AMZN,243.795,246.04,240.88,244.16,40044034,9777151341.44
2026-07-06,AVGO,AVGO,373.61,383.16,371.18,373.9,24543998,9177000852.199999
2026-07-06,GOOGL,GOOGL,361.55,367.93,357.381,366.46,26298166,9637225912.359999
2026-07-06,META,META,594.84,603.58,581.76,600.29,17038590,10228095191.099998
2026-07-06,MSFT,MSFT,387.04,389.15,381.22,386.74,32112282,12419103940.68
2026-07-06,MU,MU,1007,1019,980.85,984.75,37115846,36549829348.5
2026-07-06,NVDA,NVDA,194.42,197.55,193.99,195.55,108999015,21314757383.25
2026-07-06,PLTR,PLTR,127.24,134.069,126.64,132.54,37360073,4951704075.42
2026-07-06,TSLA,TSLA,397.5,420,390.5,419.77,54727861,22973114211.969997
2026-07-07,AMD,AMD,515.91,524.97,503.11,516.11,28751045,14838701834.95
2026-07-07,AMZN,AMZN,246.975,248.93,242.7,245.98,40579603,9981770745.94
2026-07-07,AVGO,AVGO,366.555,372.96,362.01,370.78,22256837,8252390022.86
2026-07-07,GOOGL,GOOGL,369.07,373.16,365.5,367.03,23927967,8782281728.01
2026-07-07,META,META,607.59,625.37,603.66,615.58,18141429,11167500863.820002
2026-07-07,MSFT,MSFT,392.49,395.57,388.22,388.84,28960576,11261030371.84
2026-07-07,MU,MU,923.01,942.02,891.66,938.38,52367526,49140639047.88
2026-07-07,NVDA,NVDA,192.37,198.41,191.14,196.93,124154574,24449760257.82
2026-07-07,PLTR,PLTR,133.73,138.9,131.46,134.37,52570388,7063883035.56
2026-07-07,TSLA,TSLA,416.96,419.56,401.88,402.9,38149901,15370595112.9
2026-07-08,AMD,AMD,504.805,522.98,498.15,517.405,23560401,12190269279.404999
2026-07-08,AMZN,AMZN,244.27,244.8,240.52,243.62,29653043,7224074335.66
2026-07-08,AVGO,AVGO,377.52,395.09,376.89,388.69,30700953,11933153421.57
2026-07-08,GOOGL,GOOGL,364.76,367.84,358.02,361.92,21881338,7919293848.96
2026-07-08,META,META,614.385,616,598.011,603.12,13293120,8017346534.4
2026-07-08,MSFT,MSFT,384.03,385.31,381.33,383.34,24767947,9494544802.98
2026-07-08,MU,MU,902.64,959,900.41,948.8,42978962,40778439145.6
2026-07-08,NVDA,NVDA,195.18,205.16,195.06,204.12,147419133,30091193427.96
2026-07-08,PLTR,PLTR,129.49,132.39,126.71,132.22,40587821,5366521692.62
2026-07-08,TSLA,TSLA,399.375,399.63,390.51,394.06,33844906,13336923658.36
2026-07-09,AMD,AMD,537.265,559.5,535.2,546.72,26678535,14585688655.2
2026-07-09,AMZN,AMZN,239.82,247.5,238.25,247.04,38091688,9410170603.52
2026-07-09,AVGO,AVGO,402.19,407.52,387.93,401.11,27476915,11021265375.65
2026-07-09,GOOGL,GOOGL,354.31,359.65,351.08,358.89,24113811,8654205629.789999
2026-07-09,META,META,583.99,633.27,577.07,631.48,25334009,15997920003.32
2026-07-09,MSFT,MSFT,374.45,384.65,373.35,384.36,30364158,11670767768.880001
2026-07-09,MU,MU,1016.51,1035.5,987.13,991.64,41110745,40767059171.8
2026-07-09,NVDA,NVDA,204.46,204.585,198.96,202.78,132037359,26774535658.02
2026-07-09,PLTR,PLTR,127.72,129.19,124.81,129.04,35286054,4553312408.16
2026-07-09,TSLA,TSLA,393.99,407.86,390.863,406.55,37834988,15381814371.4
2026-07-10,AMD,AMD,544.005,560.25,540.05,557.89,20549294,11464245629.66
2026-07-10,AMZN,AMZN,249.55,251.03,244.41,245.34,31653997,7765991623.9800005
2026-07-10,AVGO,AVGO,398.5,402.44,395.7,399.97,13512279,5404506231.63
2026-07-10,GOOGL,GOOGL,357.525,357.82,352.75,357.18,17836838,6370961796.84
2026-07-10,META,META,660.335,677.86,658.01,669.21,40108159,26840781084.390003
2026-07-10,MSFT,MSFT,387.8,391.91,381.5,385.1,23974029,9232398567.9
2026-07-10,MU,MU,964.975,998,954.13,979.3,31768093,31110493474.899998
2026-07-10,NVDA,NVDA,202,211,201.92,210.96,148421001,31310894370.960003
2026-07-10,PLTR,PLTR,132.14,132.28,125.77,126.79,31162959,3951151571.61
2026-07-10,TSLA,TSLA,410.49,413.16,402.81,407.76,33409995,13623259561.199999
2026-07-13,AMD,AMD,537.5,551.87,526.92,534.39,22798706,12183400499.34
2026-07-13,AMZN,AMZN,244.68,249.65,244.18,247.31,34636091,8565851665.21
2026-07-13,AVGO,AVGO,393.475,395.745,383.42,384.05,19900624,7642834647.2
2026-07-13,GOOGL,GOOGL,356.19,358.13,351.75,352.51,15753706,5553338902.059999
2026-07-13,META,META,661.38,676.62,654.2,656.73,18957421,12449907093.33
2026-07-13,MSFT,MSFT,387.745,393.65,384.15,390.99,28707435,11224320010.65
2026-07-13,MU,MU,929,943.5,902.6,937,35202517,32984758429.0
2026-07-13,NVDA,NVDA,208.54,210.57,203,203.53,121019603,24631119798.59
2026-07-13,PLTR,PLTR,127.295,130.72,126.195,130.04,39708546,5163699321.84
2026-07-13,TSLA,TSLA,404.61,405.57,391.37,394.76,32809171,12951748343.96
2026-07-14,AMD,AMD,567.22,574.2,546.77,548.13,21053313,11539952454.69
2026-07-14,AMZN,AMZN,245.55,248.56,243.8,247.49,30108054,7451442284.46
2026-07-14,AVGO,AVGO,395.72,397.33,384.64,389.11,18636930,7251815832.3
2026-07-14,GOOGL,GOOGL,351.195,360.16,351.09,359.51,18166642,6531089465.42
2026-07-14,META,META,652,666.5,649.05,661.04,14963159,9891246625.359999
2026-07-14,MSFT,MSFT,382.82,388.19,378.65,384.93,26912258,10359335471.94
2026-07-14,MU,MU,988.38,994.8,950.07,983.12,30402056,29888869294.72
2026-07-14,NVDA,NVDA,208.2,212.55,203.8,211.8,122954282,26041716927.600002
2026-07-14,PLTR,PLTR,123.61,135.79,122.64,133.72,49529071,6623027374.12
2026-07-14,TSLA,TSLA,399.05,402.22,394.76,396.18,23384992,9264666130.56
2026-07-15,AMD,AMD,556.02,558.89,509.57,529.14,27699476,14656900730.64
2026-07-15,AMZN,AMZN,249.75,256.48,249.75,254.96,45240622,11534548985.12
2026-07-15,AVGO,AVGO,396.09,399,386.74,394.28,16167726,6374611007.28
2026-07-15,GOOGL,GOOGL,357.97,373.65,357.76,370.92,28116413,10428939909.960001
2026-07-15,META,META,663.6,686.08,656.66,681.31,18335295,12492019836.449999
2026-07-15,MSFT,MSFT,387.8,398.96,386.4,395.63,35838399,14178745796.369999
2026-07-15,MU,MU,975.805,978.4,873.63,904.28,53911293,48750904034.04
2026-07-15,NVDA,NVDA,211.96,213.81,206.04,212.5,122999346,26137361025.0
2026-07-15,PLTR,PLTR,134.34,136.88,132.88,133.76,25941621,3469951224.9599996
2026-07-15,TSLA,TSLA,399.395,406.59,390.66,394.46,31549805,12445136080.3
2026-07-16,AMD,AMD,509.33,518.74,491.8,500.94,26891966,13471261448.039999
2026-07-16,AMZN,AMZN,255.12,258.083,248,249.89,45343709,11330939442.01
2026-07-16,AVGO,AVGO,384.535,386.74,371.9,374.45,21924205,8209518562.25
2026-07-16,GOOGL,GOOGL,373.06,375.27,352.3,354.46,40461349,14341929766.539999
2026-07-16,META,META,677.275,681.9,660.16,664.54,15215474,10111291091.96
2026-07-16,MSFT,MSFT,398.31,405.99,392.05,401.1,36460157,14624168972.7
2026-07-16,MU,MU,866.765,887.71,840.51,853.2,45650631,38949118369.200005
2026-07-16,NVDA,NVDA,210.17,211.08,205.845,207.4,120829276,25059991842.4
2026-07-16,PLTR,PLTR,133.08,136.21,128.68,134.44,28583824,3842809298.56
2026-07-16,TSLA,TSLA,392.35,395.31,385.32,391.06,29269113,11445979329.78
2026-07-17,AMD,AMD,476.88,505.88,460.21,495.76,31339032,15536638504.32
2026-07-17,AMZN,AMZN,244.46,250.24,243.59,247.23,43533498,10762786710.539999
2026-07-17,AVGO,AVGO,366.045,377.35,357.8,370.825,22827653,8465064423.724999
2026-07-17,GOOGL,GOOGL,346,348.52,341.36,346.77,29295140,10158675697.8
2026-07-17,META,META,647.7,652.2,626,646.01,21944306,14176241119.06
2026-07-17,MSFT,MSFT,394.855,398.39,389.39,393.82,32535204,12813014039.28
2026-07-17,MU,MU,822.525,903.96,804,848.95,62574915,53122974089.25
2026-07-17,NVDA,NVDA,202.64,206.645,197.97,202.81,143445632,29092208625.920002
2026-07-17,PLTR,PLTR,131.785,134.77,129.05,132.38,31568760,4179072448.7999997
2026-07-17,TSLA,TSLA,381.78,385.69,377.22,380.84,31344832,11937365818.88
